"","activity","subject","sensor","avg_reading"
"1916","WALKING_DOWNSTAIRS",10,"fBodyAccJerk.std...Y",-0.451626571504701
"1917","WALKING_DOWNSTAIRS",10,"fBodyAccJerk.std...Z",-0.726013573974359
"1918","WALKING_DOWNSTAIRS",10,"fBodyAccMag.mean..",-0.407807233704274
"1919","WALKING_DOWNSTAIRS",10,"fBodyAccMag.std..",-0.552739646816667
"1920","WALKING_DOWNSTAIRS",10,"fBodyBodyAccJerkMag.mean..",-0.398398451363248
"1921","WALKING_DOWNSTAIRS",10,"fBodyBodyAccJerkMag.std..",-0.446280697635769
"1922","WALKING_DOWNSTAIRS",10,"fBodyBodyGyroJerkMag.mean..",-0.713252357820513
"1923","WALKING_DOWNSTAIRS",10,"fBodyBodyGyroJerkMag.std..",-0.737951108418803
"1924","WALKING_DOWNSTAIRS",10,"fBodyBodyGyroMag.mean..",-0.585222602952991
"1925","WALKING_DOWNSTAIRS",10,"fBodyBodyGyroMag.std..",-0.593770651726496
"1926","WALKING_DOWNSTAIRS",10,"fBodyGyro.mean...X",-0.531727937426966
"1927","WALKING_DOWNSTAIRS",10,"fBodyGyro.mean...Y",-0.564114631944444
"1928","WALKING_DOWNSTAIRS",10,"fBodyGyro.mean...Z",-0.467504644086325
"1929","WALKING_DOWNSTAIRS",10,"fBodyGyro.std...X",-0.621040868816239
"1930","WALKING_DOWNSTAIRS",10,"fBodyGyro.std...Y",-0.460535897286325
"1931","WALKING_DOWNSTAIRS",10,"fBodyGyro.std...Z",-0.565036981154701
"1932","WALKING_DOWNSTAIRS",10,"tBodyAcc.mean...X",0.276238831213675
"1933","WALKING_DOWNSTAIRS",10,"tBodyAcc.mean...Y",-0.0188857189162821
"1934","WALKING_DOWNSTAIRS",10,"tBodyAcc.mean...Z",-0.112087661002564
"1935","WALKING_DOWNSTAIRS",10,"tBodyAcc.std...X",-0.425216183982906
"1936","WALKING_DOWNSTAIRS",10,"tBodyAcc.std...Y",-0.386704550776068
"1937","WALKING_DOWNSTAIRS",10,"tBodyAcc.std...Z",-0.523113372540812
"1938","WALKING_DOWNSTAIRS",10,"tBodyAccJerk.mean...X",0.0804000423888889
"1939","WALKING_DOWNSTAIRS",10,"tBodyAccJerk.mean...Y",0.0153774046898718
"1940","WALKING_DOWNSTAIRS",10,"tBodyAccJerk.mean...Z",-0.0143982101450427
"1941","WALKING_DOWNSTAIRS",10,"tBodyAccJerk.std...X",-0.414395232038462
"1942","WALKING_DOWNSTAIRS",10,"tBodyAccJerk.std...Y",-0.431961308787137
"1943","WALKING_DOWNSTAIRS",10,"tBodyAccJerk.std...Z",-0.690604755970085
"1944","WALKING_DOWNSTAIRS",10,"tBodyAccJerkMag.mean..",-0.474897326746876
"1945","WALKING_DOWNSTAIRS",10,"tBodyAccJerkMag.std..",-0.416276937898718
"1946","WALKING_DOWNSTAIRS",10,"tBodyAccMag.mean..",-0.384739666615641
"1947","WALKING_DOWNSTAIRS",10,"tBodyAccMag.std..",-0.44358190387041
"1948","WALKING_DOWNSTAIRS",10,"tBodyGyro.mean...X",-0.0144658378235897
"1949","WALKING_DOWNSTAIRS",10,"tBodyGyro.mean...Y",-0.0863038250719359
"1950","WALKING_DOWNSTAIRS",10,"tBodyGyro.mean...Z",0.089594378107906
"1951","WALKING_DOWNSTAIRS",10,"tBodyGyro.std...X",-0.597873796746581
"1952","WALKING_DOWNSTAIRS",10,"tBodyGyro.std...Y",-0.492482432210256
"1953","WALKING_DOWNSTAIRS",10,"tBodyGyro.std...Z",-0.505981516216239
"1954","WALKING_DOWNSTAIRS",10,"tBodyGyroJerk.mean...X",-0.11062834367265
"1955","WALKING_DOWNSTAIRS",10,"tBodyGyroJerk.mean...Y",-0.043380952132265
"1956","WALKING_DOWNSTAIRS",10,"tBodyGyroJerk.mean...Z",-0.0554261378425641
"1957","WALKING_DOWNSTAIRS",10,"tBodyGyroJerk.std...X",-0.632669178589744
"1958","WALKING_DOWNSTAIRS",10,"tBodyGyroJerk.std...Y",-0.713441119059829
"1959","WALKING_DOWNSTAIRS",10,"tBodyGyroJerk.std...Z",-0.611026435705128
"1960","WALKING_DOWNSTAIRS",10,"tBodyGyroJerkMag.mean..",-0.670402026880342
"1961","WALKING_DOWNSTAIRS",10,"tBodyGyroJerkMag.std..",-0.714863988119658
"1962","WALKING_DOWNSTAIRS",10,"tBodyGyroMag.mean..",-0.412441627912821
"1963","WALKING_DOWNSTAIRS",10,"tBodyGyroMag.std..",-0.541830959732991
"1964","WALKING_DOWNSTAIRS",10,"tGravityAcc.mean...X",0.65835911957265
"1965","WALKING_DOWNSTAIRS",10,"tGravityAcc.mean...Y",-0.165177771367521
"1966","WALKING_DOWNSTAIRS",10,"tGravityAcc.mean...Z",0.0307366662204145
"1967","WALKING_DOWNSTAIRS",10,"tGravityAcc.std...X",-0.964245853333333
"1968","WALKING_DOWNSTAIRS",10,"tGravityAcc.std...Y",-0.95273087965812
"1969","WALKING_DOWNSTAIRS",10,"tGravityAcc.std...Z",-0.929729024405983
"1970","WALKING_DOWNSTAIRS",10,"tGravityAccMag.mean..",-0.384739666615641
"1971","WALKING_DOWNSTAIRS",10,"tGravityAccMag.std..",-0.44358190387041
"1972","WALKING_DOWNSTAIRS",12,"angle.tBodyAccJerkMean..gravityMean.",0.0151123584903226
"1973","WALKING_DOWNSTAIRS",12,"angle.tBodyAccMean.gravity.",0.0027809363698871
"1974","WALKING_DOWNSTAIRS",12,"angle.tBodyGyroJerkMean.gravityMean.",-0.0715612460694624
"1975","WALKING_DOWNSTAIRS",12,"angle.tBodyGyroMean.gravityMean.",0.124161495749892
"1976","WALKING_DOWNSTAIRS",12,"angle.X.gravityMean.",-0.605470748763441
"1977","WALKING_DOWNSTAIRS",12,"angle.Y.gravityMean.",0.0969302270215054
"1978","WALKING_DOWNSTAIRS",12,"angle.Z.gravityMean.",-0.0579057436333333
"1979","WALKING_DOWNSTAIRS",12,"fBodyAcc.mean...X",-0.637131722208064
"1980","WALKING_DOWNSTAIRS",12,"fBodyAcc.mean...Y",-0.617370170090323
"1981","WALKING_DOWNSTAIRS",12,"fBodyAcc.mean...Z",-0.705415178817204
"1982","WALKING_DOWNSTAIRS",12,"fBodyAcc.std...X",-0.639348459586021
"1983","WALKING_DOWNSTAIRS",12,"fBodyAcc.std...Y",-0.63100314140914
"1984","WALKING_DOWNSTAIRS",12,"fBodyAcc.std...Z",-0.696665096612903
"1985","WALKING_DOWNSTAIRS",12,"fBodyAccJerk.mean...X",-0.659962097978441
"1986","WALKING_DOWNSTAIRS",12,"fBodyAccJerk.mean...Y",-0.677425008402742
"1987","WALKING_DOWNSTAIRS",12,"fBodyAccJerk.mean...Z",-0.758238879408602
"1988","WALKING_DOWNSTAIRS",12,"fBodyAccJerk.std...X",-0.67299670577957
"1989","WALKING_DOWNSTAIRS",12,"fBodyAccJerk.std...Y",-0.674141468072581
"1990","WALKING_DOWNSTAIRS",12,"fBodyAccJerk.std...Z",-0.796308612258064
"1991","WALKING_DOWNSTAIRS",12,"fBodyAccMag.mean..",-0.617897670354839
"1992","WALKING_DOWNSTAIRS",12,"fBodyAccMag.std..",-0.682955169813979
"1993","WALKING_DOWNSTAIRS",12,"fBodyBodyAccJerkMag.mean..",-0.638505427183871
"1994","WALKING_DOWNSTAIRS",12,"fBodyBodyAccJerkMag.std..",-0.636955052134409
"1995","WALKING_DOWNSTAIRS",12,"fBodyBodyGyroJerkMag.mean..",-0.819220973494624
"1996","WALKING_DOWNSTAIRS",12,"fBodyBodyGyroJerkMag.std..",-0.829129754193548
"1997","WALKING_DOWNSTAIRS",12,"fBodyBodyGyroMag.mean..",-0.752048340967742
"1998","WALKING_DOWNSTAIRS",12,"fBodyBodyGyroMag.std..",-0.742461579639785
"1999","WALKING_DOWNSTAIRS",12,"fBodyGyro.mean...X",-0.71569500327957
"2000","WALKING_DOWNSTAIRS",12,"fBodyGyro.mean...Y",-0.771175710268817
"2001","WALKING_DOWNSTAIRS",12,"fBodyGyro.mean...Z",-0.666367678483871
"2002","WALKING_DOWNSTAIRS",12,"fBodyGyro.std...X",-0.781057375053763
"2003","WALKING_DOWNSTAIRS",12,"fBodyGyro.std...Y",-0.779444961236559
"2004","WALKING_DOWNSTAIRS",12,"fBodyGyro.std...Z",-0.679272873655914
"2005","WALKING_DOWNSTAIRS",12,"tBodyAcc.mean...X",0.272145794677419
"2006","WALKING_DOWNSTAIRS",12,"tBodyAcc.mean...Y",-0.0182299075608413
"2007","WALKING_DOWNSTAIRS",12,"tBodyAcc.mean...Z",-0.105735506451613
"2008","WALKING_DOWNSTAIRS",12,"tBodyAcc.std...X",-0.638208440290323
"2009","WALKING_DOWNSTAIRS",12,"tBodyAcc.std...Y",-0.608983265026882
"2010","WALKING_DOWNSTAIRS",12,"tBodyAcc.std...Z",-0.682615496811828
"2011","WALKING_DOWNSTAIRS",12,"tBodyAccJerk.mean...X",0.0799354253827957
"2012","WALKING_DOWNSTAIRS",12,"tBodyAccJerk.mean...Y",0.00147809411698925
"2013","WALKING_DOWNSTAIRS",12,"tBodyAccJerk.mean...Z",-0.0106609660939785
"2014","WALKING_DOWNSTAIRS",12,"tBodyAccJerk.std...X",-0.650790264784946
"2015","WALKING_DOWNSTAIRS",12,"tBodyAccJerk.std...Y",-0.664699691132473
"2016","WALKING_DOWNSTAIRS",12,"tBodyAccJerk.std...Z",-0.777908761827957
"2017","WALKING_DOWNSTAIRS",12,"tBodyAccJerkMag.mean..",-0.684974084575269
"2018","WALKING_DOWNSTAIRS",12,"tBodyAccJerkMag.std..",-0.636898344297849
"2019","WALKING_DOWNSTAIRS",12,"tBodyAccMag.mean..",-0.613018446822043
"2020","WALKING_DOWNSTAIRS",12,"tBodyAccMag.std..",-0.621456341182258
"2021","WALKING_DOWNSTAIRS",12,"tBodyGyro.mean...X",-0.0575264551461828
"2022","WALKING_DOWNSTAIRS",12,"tBodyGyro.mean...Y",-0.0714218698580645
"2023","WALKING_DOWNSTAIRS",12,"tBodyGyro.mean...Z",0.100946227484946
"2024","WALKING_DOWNSTAIRS",12,"tBodyGyro.std...X",-0.764316840252151
"2025","WALKING_DOWNSTAIRS",12,"tBodyGyro.std...Y",-0.774444433548387
"2026","WALKING_DOWNSTAIRS",12,"tBodyGyro.std...Z",-0.650750149365591
"2027","WALKING_DOWNSTAIRS",12,"tBodyGyroJerk.mean...X",-0.073416747110215
"2028","WALKING_DOWNSTAIRS",12,"tBodyGyroJerk.mean...Y",-0.0421957057096774
"2029","WALKING_DOWNSTAIRS",12,"tBodyGyroJerk.mean...Z",-0.0617431983833333
"2030","WALKING_DOWNSTAIRS",12,"tBodyGyroJerk.std...X",-0.772069692150538
"2031","WALKING_DOWNSTAIRS",12,"tBodyGyroJerk.std...Y",-0.829185586182796
"2032","WALKING_DOWNSTAIRS",12,"tBodyGyroJerk.std...Z",-0.775458577365591
"2033","WALKING_DOWNSTAIRS",12,"tBodyGyroJerkMag.mean..",-0.807753381612903
"2034","WALKING_DOWNSTAIRS",12,"tBodyGyroJerkMag.std..",-0.817815795430108
"2035","WALKING_DOWNSTAIRS",12,"tBodyGyroMag.mean..",-0.66459948788172
"2036","WALKING_DOWNSTAIRS",12,"tBodyGyroMag.std..",-0.715896647204301
"2037","WALKING_DOWNSTAIRS",12,"tGravityAcc.mean...X",0.749117763666667
"2038","WALKING_DOWNSTAIRS",12,"tGravityAcc.mean...Y",-0.0295853747510753
"2039","WALKING_DOWNSTAIRS",12,"tGravityAcc.mean...Z",0.0924517595346237
"2040","WALKING_DOWNSTAIRS",12,"tGravityAcc.std...X",-0.96330852155914
"2041","WALKING_DOWNSTAIRS",12,"tGravityAcc.std...Y",-0.959772033870968
"2042","WALKING_DOWNSTAIRS",12,"tGravityAcc.std...Z",-0.93954763188172
"2043","WALKING_DOWNSTAIRS",12,"tGravityAccMag.mean..",-0.613018446822043
"2044","WALKING_DOWNSTAIRS",12,"tGravityAccMag.std..",-0.621456341182258
"2045","WALKING_DOWNSTAIRS",14,"angle.tBodyAccJerkMean..gravityMean.",0.0224902545030328
"2046","WALKING_DOWNSTAIRS",14,"angle.tBodyAccMean.gravity.",0.0367238218627049
"2047","WALKING_DOWNSTAIRS",14,"angle.tBodyGyroJerkMean.gravityMean.",0.0345030826617213
"2048","WALKING_DOWNSTAIRS",14,"angle.tBodyGyroMean.gravityMean.",-0.0662436837901639
"2049","WALKING_DOWNSTAIRS",14,"angle.X.gravityMean.",-0.417466336057377
"2050","WALKING_DOWNSTAIRS",14,"angle.Y.gravityMean.",0.195943598254098
"2051","WALKING_DOWNSTAIRS",14,"angle.Z.gravityMean.",0.195208619438525
"2052","WALKING_DOWNSTAIRS",14,"fBodyAcc.mean...X",-0.503578578393852
"2053","WALKING_DOWNSTAIRS",14,"fBodyAcc.mean...Y",-0.292774738243033
"2054","WALKING_DOWNSTAIRS",14,"fBodyAcc.mean...Z",-0.272591149659836
"2055","WALKING_DOWNSTAIRS",14,"fBodyAcc.std...X",-0.491090578268648
"2056","WALKING_DOWNSTAIRS",14,"fBodyAcc.std...Y",-0.194161740892213
"2057","WALKING_DOWNSTAIRS",14,"fBodyAcc.std...Z",-0.0598352898007787
"2058","WALKING_DOWNSTAIRS",14,"fBodyAccJerk.mean...X",-0.547228392966803
"2059","WALKING_DOWNSTAIRS",14,"fBodyAccJerk.mean...Y",-0.475602672016393
"2060","WALKING_DOWNSTAIRS",14,"fBodyAccJerk.mean...Z",-0.502642372690574
"2061","WALKING_DOWNSTAIRS",14,"fBodyAccJerk.std...X",-0.556172286909426
"2062","WALKING_DOWNSTAIRS",14,"fBodyAccJerk.std...Y",-0.479636522397131
"2063","WALKING_DOWNSTAIRS",14,"fBodyAccJerk.std...Z",-0.601003772988115
"2064","WALKING_DOWNSTAIRS",14,"fBodyAccMag.mean..",-0.33954605254918
"2065","WALKING_DOWNSTAIRS",14,"fBodyAccMag.std..",-0.419458109257787
"2066","WALKING_DOWNSTAIRS",14,"fBodyBodyAccJerkMag.mean..",-0.472519023106762
"2067","WALKING_DOWNSTAIRS",14,"fBodyBodyAccJerkMag.std..",-0.501922233672951
"2068","WALKING_DOWNSTAIRS",14,"fBodyBodyGyroJerkMag.mean..",-0.632288075747377
"2069","WALKING_DOWNSTAIRS",14,"fBodyBodyGyroJerkMag.std..",-0.689381172221311
"2070","WALKING_DOWNSTAIRS",14,"fBodyBodyGyroMag.mean..",-0.408328310255328
"2071","WALKING_DOWNSTAIRS",14,"fBodyBodyGyroMag.std..",-0.377012934062787
"2072","WALKING_DOWNSTAIRS",14,"fBodyGyro.mean...X",-0.6115221855
"2073","WALKING_DOWNSTAIRS",14,"fBodyGyro.mean...Y",-0.355248774921516
"2074","WALKING_DOWNSTAIRS",14,"fBodyGyro.mean...Z",-0.247597875968033
"2075","WALKING_DOWNSTAIRS",14,"fBodyGyro.std...X",-0.66393820870082
"2076","WALKING_DOWNSTAIRS",14,"fBodyGyro.std...Y",-0.15091173901873
"2077","WALKING_DOWNSTAIRS",14,"fBodyGyro.std...Z",-0.225729073181148
"2078","WALKING_DOWNSTAIRS",14,"tBodyAcc.mean...X",0.268742494553279
"2079","WALKING_DOWNSTAIRS",14,"tBodyAcc.mean...Y",-0.0166371300659426
"2080","WALKING_DOWNSTAIRS",14,"tBodyAcc.mean...Z",-0.0996007059877049
"2081","WALKING_DOWNSTAIRS",14,"tBodyAcc.std...X",-0.493875900753279
"2082","WALKING_DOWNSTAIRS",14,"tBodyAcc.std...Y",-0.190356784144426
"2083","WALKING_DOWNSTAIRS",14,"tBodyAcc.std...Z",-0.0829789883191393
"2084","WALKING_DOWNSTAIRS",14,"tBodyAccJerk.mean...X",0.0731636526834836
"2085","WALKING_DOWNSTAIRS",14,"tBodyAccJerk.mean...Y",0.00468680247090164
"2086","WALKING_DOWNSTAIRS",14,"tBodyAccJerk.mean...Z",-0.00109705214282787
"2087","WALKING_DOWNSTAIRS",14,"tBodyAccJerk.std...X",-0.530799952657623
"2088","WALKING_DOWNSTAIRS",14,"tBodyAccJerk.std...Y",-0.459397679983197
"2089","WALKING_DOWNSTAIRS",14,"tBodyAccJerk.std...Z",-0.552000017954836
"2090","WALKING_DOWNSTAIRS",14,"tBodyAccJerkMag.mean..",-0.487984706926639
"2091","WALKING_DOWNSTAIRS",14,"tBodyAccJerkMag.std..",-0.483221887802828
"2092","WALKING_DOWNSTAIRS",14,"tBodyAccMag.mean..",-0.29092762277541
"2093","WALKING_DOWNSTAIRS",14,"tBodyAccMag.std..",-0.321676687545492
"2094","WALKING_DOWNSTAIRS",14,"tBodyGyro.mean...X",0.00779788388987705
"2095","WALKING_DOWNSTAIRS",14,"tBodyGyro.mean...Y",-0.101356256508197
"2096","WALKING_DOWNSTAIRS",14,"tBodyGyro.mean...Z",0.0483130820040984
"2097","WALKING_DOWNSTAIRS",14,"tBodyGyro.std...X",-0.649305014086066
"2098","WALKING_DOWNSTAIRS",14,"tBodyGyro.std...Y",-0.216650778374795
"2099","WALKING_DOWNSTAIRS",14,"tBodyGyro.std...Z",-0.16936650962377
"2100","WALKING_DOWNSTAIRS",14,"tBodyGyroJerk.mean...X",-0.109826852532898
"2101","WALKING_DOWNSTAIRS",14,"tBodyGyroJerk.mean...Y",-0.0439177837856107
"2102","WALKING_DOWNSTAIRS",14,"tBodyGyroJerk.mean...Z",-0.0418610459717213
"2103","WALKING_DOWNSTAIRS",14,"tBodyGyroJerk.std...X",-0.723150613606557
"2104","WALKING_DOWNSTAIRS",14,"tBodyGyroJerk.std...Y",-0.60583333504918
"2105","WALKING_DOWNSTAIRS",14,"tBodyGyroJerk.std...Z",-0.525451416913115
"2106","WALKING_DOWNSTAIRS",14,"tBodyGyroJerkMag.mean..",-0.608256767676639
"2107","WALKING_DOWNSTAIRS",14,"tBodyGyroJerkMag.std..",-0.645034678692623
"2108","WALKING_DOWNSTAIRS",14,"tBodyGyroMag.mean..",-0.245124405807746
"2109","WALKING_DOWNSTAIRS",14,"tBodyGyroMag.std..",-0.317377464295082
"2110","WALKING_DOWNSTAIRS",14,"tGravityAcc.mean...X",0.695710723688525
"2111","WALKING_DOWNSTAIRS",14,"tGravityAcc.mean...Y",-0.165548427598361
"2112","WALKING_DOWNSTAIRS",14,"tGravityAcc.mean...Z",-0.255499121995902
"2113","WALKING_DOWNSTAIRS",14,"tGravityAcc.std...X",-0.933986522704918
"2114","WALKING_DOWNSTAIRS",14,"tGravityAcc.std...Y",-0.934878446827869
"2115","WALKING_DOWNSTAIRS",14,"tGravityAcc.std...Z",-0.903959498688525
"2116","WALKING_DOWNSTAIRS",14,"tGravityAccMag.mean..",-0.29092762277541
"2117","WALKING_DOWNSTAIRS",14,"tGravityAccMag.std..",-0.321676687545492
"2118","WALKING_DOWNSTAIRS",15,"angle.tBodyAccJerkMean..gravityMean.",-0.0123872455271341
"2119","WALKING_DOWNSTAIRS",15,"angle.tBodyAccMean.gravity.",0.0134188448537683
"2120","WALKING_DOWNSTAIRS",15,"angle.tBodyGyroJerkMean.gravityMean.",0.00667519244222561
"2121","WALKING_DOWNSTAIRS",15,"angle.tBodyGyroMean.gravityMean.",0.000727811597256099
"2122","WALKING_DOWNSTAIRS",15,"angle.X.gravityMean.",-0.522572017743902
"2123","WALKING_DOWNSTAIRS",15,"angle.Y.gravityMean.",-0.0283465809658537
"2124","WALKING_DOWNSTAIRS",15,"angle.Z.gravityMean.",-0.00396904339878049
"2125","WALKING_DOWNSTAIRS",15,"fBodyAcc.mean...X",-0.583772317445122
"2126","WALKING_DOWNSTAIRS",15,"fBodyAcc.mean...Y",-0.507735205778384
"2127","WALKING_DOWNSTAIRS",15,"fBodyAcc.mean...Z",-0.741745724698171
"2128","WALKING_DOWNSTAIRS",15,"fBodyAcc.std...X",-0.547150855443902
"2129","WALKING_DOWNSTAIRS",15,"fBodyAcc.std...Y",-0.501568435233384
"2130","WALKING_DOWNSTAIRS",15,"fBodyAcc.std...Z",-0.711431340356707
"2131","WALKING_DOWNSTAIRS",15,"fBodyAccJerk.mean...X",-0.643469519361585
"2132","WALKING_DOWNSTAIRS",15,"fBodyAccJerk.mean...Y",-0.609408057377744
"2133","WALKING_DOWNSTAIRS",15,"fBodyAccJerk.mean...Z",-0.805543465588415
"2134","WALKING_DOWNSTAIRS",15,"fBodyAccJerk.std...X",-0.637655155092835
"2135","WALKING_DOWNSTAIRS",15,"fBodyAccJerk.std...Y",-0.605854882622652
"2136","WALKING_DOWNSTAIRS",15,"fBodyAccJerk.std...Z",-0.845111060762195
"2137","WALKING_DOWNSTAIRS",15,"fBodyAccMag.mean..",-0.562948391223628
"2138","WALKING_DOWNSTAIRS",15,"fBodyAccMag.std..",-0.623655618198171
"2139","WALKING_DOWNSTAIRS",15,"fBodyBodyAccJerkMag.mean..",-0.614817605125915
"2140","WALKING_DOWNSTAIRS",15,"fBodyBodyAccJerkMag.std..",-0.643101167069512
"2141","WALKING_DOWNSTAIRS",15,"fBodyBodyGyroJerkMag.mean..",-0.83680189402439
"2142","WALKING_DOWNSTAIRS",15,"fBodyBodyGyroJerkMag.std..",-0.849634463841463
"2143","WALKING_DOWNSTAIRS",15,"fBodyBodyGyroMag.mean..",-0.732394493841463
"2144","WALKING_DOWNSTAIRS",15,"fBodyBodyGyroMag.std..",-0.695346839682927
"2145","WALKING_DOWNSTAIRS",15,"fBodyGyro.mean...X",-0.664354428856402
"2146","WALKING_DOWNSTAIRS",15,"fBodyGyro.mean...Y",-0.760711411006098
"2147","WALKING_DOWNSTAIRS",15,"fBodyGyro.mean...Z",-0.711194539920732
"2148","WALKING_DOWNSTAIRS",15,"fBodyGyro.std...X",-0.709336168176829
"2149","WALKING_DOWNSTAIRS",15,"fBodyGyro.std...Y",-0.684504735744512
"2150","WALKING_DOWNSTAIRS",15,"fBodyGyro.std...Z",-0.751696527195122
"2151","WALKING_DOWNSTAIRS",15,"tBodyAcc.mean...X",0.27821340725
"2152","WALKING_DOWNSTAIRS",15,"tBodyAcc.mean...Y",-0.016464484771311
"2153","WALKING_DOWNSTAIRS",15,"tBodyAcc.mean...Z",-0.112563587594512
"2154","WALKING_DOWNSTAIRS",15,"tBodyAcc.std...X",-0.556541173089329
"2155","WALKING_DOWNSTAIRS",15,"tBodyAcc.std...Y",-0.481679537956006
"2156","WALKING_DOWNSTAIRS",15,"tBodyAcc.std...Z",-0.705706623868902
"2157","WALKING_DOWNSTAIRS",15,"tBodyAccJerk.mean...X",0.0776897411304878
"2158","WALKING_DOWNSTAIRS",15,"tBodyAccJerk.mean...Y",0.00489392052706402
"2159","WALKING_DOWNSTAIRS",15,"tBodyAccJerk.mean...Z",-0.00440993190077744
"2160","WALKING_DOWNSTAIRS",15,"tBodyAccJerk.std...X",-0.624055782158537
"2161","WALKING_DOWNSTAIRS",15,"tBodyAccJerk.std...Y",-0.594312678045091
"2162","WALKING_DOWNSTAIRS",15,"tBodyAccJerk.std...Z",-0.825820881576219
"2163","WALKING_DOWNSTAIRS",15,"tBodyAccJerkMag.mean..",-0.654799694757531
"2164","WALKING_DOWNSTAIRS",15,"tBodyAccJerkMag.std..",-0.625660376546646
"2165","WALKING_DOWNSTAIRS",15,"tBodyAccMag.mean..",-0.527285352000488
"2166","WALKING_DOWNSTAIRS",15,"tBodyAccMag.std..",-0.557147874176037
"2167","WALKING_DOWNSTAIRS",15,"tBodyGyro.mean...X",-0.0281278780610671
"2168","WALKING_DOWNSTAIRS",15,"tBodyGyro.mean...Y",-0.075878845519878
"2169","WALKING_DOWNSTAIRS",15,"tBodyGyro.mean...Z",0.0906658516
"2170","WALKING_DOWNSTAIRS",15,"tBodyGyro.std...X",-0.696859473045732
"2171","WALKING_DOWNSTAIRS",15,"tBodyGyro.std...Y",-0.708779069191463
"2172","WALKING_DOWNSTAIRS",15,"tBodyGyro.std...Z",-0.721826987530488
"2173","WALKING_DOWNSTAIRS",15,"tBodyGyroJerk.mean...X",-0.0960910108539634
"2174","WALKING_DOWNSTAIRS",15,"tBodyGyroJerk.mean...Y",-0.0441270690182012
"2175","WALKING_DOWNSTAIRS",15,"tBodyGyroJerk.mean...Z",-0.0555645456881098
"2176","WALKING_DOWNSTAIRS",15,"tBodyGyroJerk.std...X",-0.731382711036585
"2177","WALKING_DOWNSTAIRS",15,"tBodyGyroJerk.std...Y",-0.853956592073171
"2178","WALKING_DOWNSTAIRS",15,"tBodyGyroJerk.std...Z",-0.795626198384146
"2179","WALKING_DOWNSTAIRS",15,"tBodyGyroJerkMag.mean..",-0.805282669512195
"2180","WALKING_DOWNSTAIRS",15,"tBodyGyroJerkMag.std..",-0.837120078079268
"2181","WALKING_DOWNSTAIRS",15,"tBodyGyroMag.mean..",-0.617721779796037
"2182","WALKING_DOWNSTAIRS",15,"tBodyGyroMag.std..",-0.675336960047866
"2183","WALKING_DOWNSTAIRS",15,"tGravityAcc.mean...X",0.688872511512195
"2184","WALKING_DOWNSTAIRS",15,"tGravityAcc.mean...Y",0.102660491875
"2185","WALKING_DOWNSTAIRS",15,"tGravityAcc.mean...Z",0.0372897701757012
"2186","WALKING_DOWNSTAIRS",15,"tGravityAcc.std...X",-0.968733398628049
"2187","WALKING_DOWNSTAIRS",15,"tGravityAcc.std...Y",-0.956369493993902
"2188","WALKING_DOWNSTAIRS",15,"tGravityAcc.std...Z",-0.947240058048781
"2189","WALKING_DOWNSTAIRS",15,"tGravityAccMag.mean..",-0.527285352000488
"2190","WALKING_DOWNSTAIRS",15,"tGravityAccMag.std..",-0.557147874176037
"2191","WALKING_DOWNSTAIRS",16,"angle.tBodyAccJerkMean..gravityMean.",0.020561870829235
"2192","WALKING_DOWNSTAIRS",16,"angle.tBodyAccMean.gravity.",-0.000582754422021858
"2193","WALKING_DOWNSTAIRS",16,"angle.tBodyGyroJerkMean.gravityMean.",0.0351066626505464
"2194","WALKING_DOWNSTAIRS",16,"angle.tBodyGyroMean.gravityMean.",-0.0263301018843443
"2195","WALKING_DOWNSTAIRS",16,"angle.X.gravityMean.",-0.514965036584699
